Usuario;Caption;Likes;Imagen;Fecha
enahernandezh;Buenas noches x 3!! Estos dias de reposo viendo ser feliz a los demás montando en bici jejej los aprovechamos para revisar calendario de eventos, re plantear ideas, buscar opciones de mejora, e interactuar con ustedes. Aunque debo confesar un poco aburrida con la quietud por mis rodillas, estoy haciendo el curso de paciencia, pero estamos listos para un 2020 lleno de experiencias y exigencias, será que hay piernita??..Ya decidieron a que carreras, gran fondos, eventos van a ir? Yo tengo mis favoritos, ustedes?Yo en la mira tengo ...@retocolombia2.1 @gfcerrodelacruz @gfnyrd @fondoleyendavallenata @larutacolombia @maratonadolomites @gf_panama @granfondocaribe @granfondoponal @saganfondocolombia @elgiroderigo @granfondocartagena ..Opiniones? Los leooooo;1,470 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/81044667_484139882481483_1258811217547130555_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uUxR4wN8BkQAX-qs_oA&oh=574629dc1529554c007a0d31a0626a2b&oe=5E9250A6;January 14
enahernandezh;Yo por aquí ando en reposo, recordando este dia en que subí por primera vez el #stelvio pero desde ya  organizando el entrenamiento, el paseo y los #kitfitcycling 😍🚴🏻‍♀️ te gustaría ir conmigo y @soragiraldo a ITALIA ??? Nos quedan un par de cupos pero aún estas a tiempo, el reto empieza el 25 de Junio y termina el 6 de Julio y después por que no ir a ver alguna etapa del tour de Francia y matamos 2 pájaros de un solo tiro, que incluye? • Entrada para rodar la Maratona @maratonadolomites chaleco y Jersey conmemorativo de la Maratona.• Pasta Party.• Medalla de participación.• Hospedaje con desayuno y cena en Como, Bormio y Las Dolomitas.• Recorridos guiados todos los días.• Apoyo vehicular en recorridos de más de 100 km.• Fotos durante los recorridos.• Traslados terrestres (aeropuerto-hotel, hotel-hotel y hotel-aeropuerto).Y sorpresa!!! Lo mejor es el precio!!!! ..Con toda la experiencia @high_cadence_cycling  nuestro operador turístico .Para mayor info escríbeme al DM 🤗;2,302 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/80657126_1289400527926441_6424180673771475542_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FWHmsEMbq8EAX_p17z1&oh=6b5241902200206827a37c134a9aa959&oe=5E9A8CFF;January 11
enahernandezh;#fbf Viajo por la vida con optimismo, positivismo y buen humor! ..Disfruta de la vida. Hay tiempo de sobra para estar muerto (Hans Christian Andersen).Descansamos de la bici para darle reposo a la rodilla, mañana vuelvo más 💪🏽..———————————————————Mi camiseta @essentialabdesign 👌🏽;768 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/79522297_129235464805481_2191311524126169650_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=X96o70p1NXsAX_c7N2_&oh=e14b9a70eb043af35cb8411feb57c9b4&oe=5E9848D6;January 10
enahernandezh;El ciclismo me gusta mucho, muchísimo creo que lo han notado, me encantan los amaneceres sobre mi bici, empezar el día haciendo ejercicio, tener la sensación de cada dia cuido mi cuerpo por dentro y por fuera, compartir la ruta con mis amigos y a veces con mi esposo, me encanta la adrenalina de la velocidad que puedo llegar a alcanzar  muchas veces sin medir los riesgos ñ, trazarme objetivos y aprender... pero más me gusta tener vida, salud, llegar a casa con bien, darle la tranquilidad a mi familia de que llegué sana y salva y dar gracia a Dios por un día más 🙏🏽..En la bici va una vida ... 🖤..;1,272 likes;;January 9
enahernandezh;Buenos dias!!! X 3 nosotros hoy seguimos de Base, saben lo que es? El periodo de base tambien conocido como periodo de acondicionamiento general depende del calendario de competencias o actividades de cada ciclista, durante este periodo de base se le da mayor importancia al volumen (tiempo) que a la intensidad.Hoy hicimos 46k tranquilos con @bikequeensbaq y nuestros angeles que nos acompañan, nos cuidan y nos hacen reír, como siempre se pasó deli. .——————————————————————————— #ciclismo #ciclismofemenino #ciclismoderuta #mundociclismo #ciclismoepico  #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road  #cycling #bike #cyclinglife #bikelife #cyclingphotos  #bicycle #cyclist #cyclingculture #asmeninasnabike #cyclingqueens #amoralpedal #pasionporlabici #thisiswhywerace @dsrbydelhivelo;1,376 likes;;January 8
enahernandezh;Actúa con la certeza de saber, que cada paso que das estás más cerca de alcanzar aquello que una vez fue solo un sueño. Vamos con todo 2020...Buenos dias!!! Buenos dias!!! Buenos dias!!! Feliz y bendecida semana amiguitos 😘..@spinningcentergym mi centro de acondicionamiento físico y @hanselgalvis #personaltrainer 💪🏽..#FitQuote#FitnessMotivation#motivation💪 #Fitspo#GetFit#Goals#YouCanDoIt#FitnessGoals#TrainHard#GoHardOrGoHome#noexcuses;512 likes;;January 7
enahernandezh;Heyyy!!!! Como van? Este inicio de año ha estado muy activo, estoy moy motivada y espero que ustedes también lo estén para qie cumplan sus propósitos, les cuento que cerramos el fin de semana con una ruta espectacular, me atrevería a decir que en adelante es mi favorita por la exigencia de sus subidas, por los paisajes, por la tranquilidad, por todo se las súper recomiendo, salimos de la Porto, tomamos La Prosperidad, cruzamos hacia Tubará hasta Trupillos, desviamos a la izquierda via Guaimaral, Paluato, Galapa y regresamos por La Prosperidad, corto pero muy sustancioso, hoy trabajamos mucha cadencia en este gran entrenadero para nosotros los Barranquilleros, y la compañía de hoy fué el complemento perfecto gracias chicos @jairojescobar @caceres6084 @paulo_perez82 @titoacostaj @plasticauribe espero que les haya gustado y que se la hayan gozado tanto como yo 😍 @isahbuiles sigue 💤 jajajja..Pd: la brisa de tu vida 😰😨 🌪 🌪 ...———————————————————————————.#ciclismo #ciclismofemenino #ciclismoderuta #mundociclismo #ciclismoepico  #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road  #cycling #bike #cyclinglife #bikelife #cyclingphotos  #bicycle #cyclist #cyclingculture #asmeninasnabike #cyclingqueens #amoralpedal #pasionporlabici #thisiswhywerace @dsrbydelhivelo;1,349 likes;;January 6
enahernandezh;Buenos dias x 3!!! Como va ese domingo? Y hoy nos fuimos de negris nuevamente con los amigos de @cycling0x3 que buen ambiente, les cuento que en este periodo la prioridad es acumular horas. Debemos preocuparnos únicamente de rodar a media y baja intensidad durante unas semanas para luego estar en condiciones de empezar a trabajar la intensidad a través del entrenamiento específico. Ahí les dejo el dato!!! Sigan felices 😚..@bioracerlatinoamerica @bioracerspeedwear #bioracerfamily ..@orbeacolombia @orbeabicycles;1,127 likes;;January 5
enahernandezh;@penka.cycling ride a La Negra!! Una rutica sabrosa 85k hoy me sentí en otro lugar La negra estaba totalmente nublada y con una llovizna intermitente que intensificó la humedad y después salió el sol en su esplendor, me encanta salir con este grupo por que son ejemplo de union, amistad y fraternidad 👌🏽además me hicieron todo un estudio jejeje que rico es montar en bici!!! 🥰.Como va tú sábado ? El primer sábado del año 💃🏽..@bioracerlatinoamerica @bioracerspeedwear #bioracerfamily #wemakeyoufaster #bioracer.@orbeacolombia @orbeabicycles #orbeaorcaaero .@cycleshopcol .————————————————-..#orbea #orbeaorca #myorbea #orbeawomen #cycling #bestcyclingkits #thecyclingculture #cyclinggirl #cyclingculture #pasionporlabici #ciclismoepico #cycling #barranquilla #cyclelife #cyclingculture #thecyclingculture #cycling #cyclinggirl #cyclinglegs #cyclinglife #cyclinglifestyle #ciclismoepico #ciclismofemenino #cyclingphotooftheday #cyclingphoto #cyclingshots #colombia #cyclinglifestyle #cyclingpassion #cyclingqueens #amoralpedal #pasionporlabici;1,439 likes;;January 4
enahernandezh;Llevo 3 dias intentado publicar un video en el que les quiero mostrar el recuento de mi 2019 pero no he podido, en este se resume mi gran lucha con mis lesiones desde el Pivot que tuve en enero, la caída en el malecón en el que quedé con una luxación de clavícula, luego del viaje a Europa tuve una fuerte inflamación del nervios ciático, para después tener una bursitis jajajaa aburridor no? Ahora me rio pero saben, tuve momentos de tristeza, impotencia, frustración y ganas de renunciar, de retirarme y dejar de hacer deporte me preguntaba por qué? Cada vez que me empezaba a sentir fuerte, algo pasaba, era un mensaje? Siiii era una prueba de paciencia, resistencia y fé, aprendes a ser feliz con las oportunidades que te traen las adversidades y es cuándo aparece la resiliencia... a pesar de todo y con mucho amor logré obtener un primer lugar con  Pochy en el 1er Duatlón Puerta de Oro, un 4 puesto en @fondoleyendavallenata 4lugar @granfondocaribe 3era en @elgiroderigo y 3 era el @saganfondocolombia También tuve la@oportunidad de ser parte de grandes comoañias como @frenesi.oficial @orbeacolombia y ahora @bioracerlatinoamerica con las cuales estoy tan agradecida.Con todo esto lo que quiero decirles es que con todo lo que me pasó aprendí a esperar y a aprovechar el tiempo para conocer, hacer más amigos y explorar... pero sobre todo a tener fé, la felicidad depende de como se tomen las cosas, 2020 es el año!!! Perdón por el larguero 🙈 gracias a todos los que me apoyaron y acompañaron en este proceso que aún no termina los quierooooo @hanselgalvis @drandresdelaespriella @arielnavarro_rd @activawellnesscenter.Nunca perdí, gané o aprendí y no me rendí!!!!;1,448 likes;;January 3
enahernandezh;Primera rodada del año coronada!!!! Iniciamos conteo de kilometros en @strava con 43k vamos a ver con cuántos terminamos, y el segundo round fué en @spinningcentergym 💪🏽 a fortalecer esos muslitos, ustedes ya tuvieron su primera rodada? Ya hicieron deporte este año? ..Que tal mi jersey de @activetravelagency 😍 personalizado por @bioracerlatinoamerica si uno de tus propósitos este año es uniformarte con tú grupo o equipo escríbeme!!! #bioracerfamily #wemakeyoufaster #bioracer @bioracerspeedwear .....——————————————————————————— #ciclismo #ciclismofemenino #ciclismoderuta #mundociclismo #ciclismoepico  #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road  #cycling #bike #cyclinglife #bikelife #cyclingphotos  #bicycle #cyclist #cyclingculture #asmeninasnabike #cyclingqueens #amoralpedal #pasionporlabici #thisiswhywerace @dsrbydelhivelo;1,208 likes;;January 2
enahernandezh;Que nada te detenga de cumplir todo lo que te propongas los próximos 364 dias que restan!!!! ..Hoy inicia el nuevo año... valora lo que tienes, supera el dolor y lucha por lo que quieres!!! .#añonuevovidanueva #happynewyear2020 #felizañonuevo;1,849 likes;;January 1
enahernandezh;Estás son las fotos que más les gustaron, gracias por sus likes!!!!! Espero que este año me sigan demostrando su cariño con sus likes ❤️..#2019bestnine #2019bestnineinstagram;1,837 likes;;January 1
enahernandezh;Día 365 del año y empezamos el último día de éste haciendo lo que nos apasiona, un año con diversos momentos llenos de muchas emociones, altibajos, sentimientos, por eso hoy brindo por ti, por mi, por todos... por quienes queremos y nos quieren y por qué no? También por los que no nos quieren mucho, por que de una u otra forma también nos aportan indirectamente, muchas personas a quienes agradecer y muchas historias por contar, pero saben este año@lo quiero hacer diferente, y quiero desearles un feliz año, pero no ahora, no así, 🥰 asi que nos leemos luego, prepárense para despedir una año más y rodearse de amor que es lo más importante...SALUD!!! 🥂 ..#cyclingteam gracias @omoreno976 por la iniciativa de repetir despedida playera y con brindis 🤗;1,539 likes;;December 31, 2019
enahernandezh;Si, ya sé no somos la pareja perfecta jajaja a veces peleamos, nos enojamos y hasta nos gritamos 🙈 pero la verdad no hay otra persona con la que prefiera estar mas que con él... aunque haga todas las muecas que se le ocurran en las fotos o no quiera salir sino tomarla, le pido a Dios que nos de sabiduría, tolerancia, comunicación y mucha unión por que todavía nos falta un tris, jajaja toda la vida..Feliz aniversario # 4!! Nuestras bodas de seda mi #Pochy @elpecueca1 (🤦🏽‍♀️) 🤣🤣🤣🥰;991 likes;;December 30, 2019
enahernandezh;El Nuevo  año está llegando… El viejo año ahora se está llevando todos esos días y acontecimientos que han hecho del 2019 con diversos sucesos, momentos felices, otros no tan buenos. Un año en el que muchos de nosotros hemos vivido con el corazón arrugadito  y otros llenos de de luz, esperemos y declaremos un año lleno de alegrías y de esperanza.  Hoy ya siento la nostalgia del fin de esta mágica época, quisiera abrazarla como en la segunda foto y que no se acabe......Hoy nos fuimos de rodadita recochera hasta que #karol prendió la moto y tocó apretar diente cierto @shirlygomezr gracias a los chicos que nos acompañaron hasta velero y aprovecharon la rueda jajajja..@bioracerlatinoamerica  @bioracerspeedwear #bioracerfamily #bioracerspeedwear #wemakeyoufaster .@orbeacolombia @orbeabicycles #orbeaorcaaero;1,239 likes;;December 29, 2019
enahernandezh;Después de exactamente 1 semana sin rodar hoy una salida muy atípica, llegué al punto de encuentro a las 6 am y mientras esperaba a la visita  @shirlygomezr y @mateomaciasnobmann con su combo disfruté de el regalo más grande que podemos admirar al despertar ... el maravilloso amanecer 😍 que belleza! Confirmé una vez más por que me gusta tanto mi bici, es duro lo confieso la levantada es tenaz, pero vale la pena, aprovecho estos dias para hacer equilibrio en mi vida, hacer actividades diferentes, dormir hasta tarde, re cargar energías, aprovecho esta época para cerrar ciclos, para tomar un tiempo de reflexión, retroalimentarme, y escribir, planear mis propósitos, entre esos vivir y disfrutar de un año más acompañada de gente que me ame y me quiera ver feliz, compartir amor con los mío y ser agradecida, pero sobre todo mi mayor propósito crecer como persona, como ser humano, para ser mejor... feliz por este nuevo dia!! Disfruten del último sábado del año...Yo hoy me atreví, @bioracerspeedwear @bioracerlatinoamerica innovando, diferente, para los que queremos atrevernos a vernos diferentes 🔝🔝🔝 #bioracerfamily #wemakeyoufaster #bioracer .@orbeacolombia @orbeabicycles mi #bombom🚴🏻‍♀️ .@cycleshopcol .La pasamos súper mi bollo de bollos @shirlygomezr 🥰..@dsrbydelhivelo #cyclingphotos #cyclinglife #cyclingculture #thecyclingculture;1,822 likes;;December 28, 2019
enahernandezh;Y el niño Dios hizo su milagro ... y aunque no logramos la foto de todos y a Pochy no le gusten, estuvimos unidos y felices ... eso fué lo realmente importante...Felices pascuas!!!!!;1,769 likes;;December 25, 2019
enahernandezh;Esta es una fecha para compartir con los que más queremos. Les deseo una Navidad llena de amor, de paz y de alegría. Espero que reciban al Niño Jesús en sus corazones y que sus bendiciones queden para siempre en sus hogares.  No importa si no llega Papá Noel con regalos, lo importante es que llegue Jesús llevando su mensaje de amor y perdón. Amigos míos, espero que en sus hogares la alegría de esta fiesta dure mucho más que una Noche Buena.  Feliz Navidad a todos!!! Ah y Buenos dias x 3!!!...#cycling #christmas #navidad!;1,463 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/79374471_529634490962906_2521571208833399838_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ykD8O9nHfbsAX-nkOdE&oh=b68b4119f793c22061afa970191d1df7&oe=5E9B859F;December 24, 2019
enahernandezh;Vanidosas por naturaleza ... así somos las mujeres! Gracias @linamq27 💄 ..#makeup #makeupideas #makeupaddict #makeupoftheday;1,185 likes;;December 22, 2019
enahernandezh;No compitas con nadie, no desees ser mejor que los demás, simplemente intenta ser mejor que la persona que fuiste ayer... y así la vaina fluye por que fluye jajaja..Cada día más enamorada de @bioracerspeedwear @bioracerlatinoamerica este Jersey Spitfire sencillamente 😍 #bioracerfamily #bioracerspeedwear #wemakeyoufaster ..@orbeacolombia @orbeabicycles #orbeaorcaaero .@cycleshopcol 😎.#ciclismo #ciclismofemenino #ciclismoderuta #mundociclismo #ciclismoepico  #ride #training #roadcycling #cyclingpics #lifestyle #bikes #road  #cycling #bike #cyclinglife #bikelife #cyclingphotos  #bicycle #cyclist #cyclingculture #asmeninasnabike #cyclingqueens #amoralpedal #pasionporlabici #thisiswhywerace @dsrbydelhivelo;1,745 likes;;December 20, 2019
